YearStart,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1,latitude,longitude,total_individuals
2017,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.6,31.0,42.5,628.0,,,,"$25,000 - $34,999",,"(41.56266102, -72.649840952)",FV,FV1,Q018,9,Income,"$25,000 - $34,999",INC,INC2535,41.56266102,-72.649840952,229.84799999999998
2017,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.3,13.7,17.0,4750.0,65 or older,,,,,"(39.290580964, -76.609260111)",FV,FV1,Q019,24,Age (years),65 or older,AGEYR,AGEYR65PLUS,39.290580964,-76.609260111,726.75
2017,IN,Indiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,39.1,34.1,44.4,497.0,,,,,Hispanic,"(39.766910452, -86.149960194)",FV,FV1,Q019,18,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.766910452,-86.149960194,194.327
2017,TX,Texas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,43.9,28.8,60.3,148.0,,,,,2 or more races,"(31.827240407, -99.426770206)",FV,FV1,Q018,48,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.827240407,-99.426770206,64.972
2017,NY,New York,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.2,33.8,40.7,1590.0,,,,"$15,000 - $24,999",,"(42.827001032, -75.543970427)",FV,FV1,Q018,36,Income,"$15,000 - $24,999",INC,INC1525,42.827001032,-75.543970427,591.4800000000001
2017,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.1,13.4,21.6,2131.0,35 - 44,,,,,"(28.932040377, -81.928960539)",FV,FV1,Q019,12,Age (years),35 - 44,AGEYR,AGEYR3544,28.932040377,-81.928960539,364.401
2017,AK,Alaska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.9,34.0,39.9,2959.0,,,,,,"(64.845079957001, -147.722059036)",FV,FV1,Q018,2,Total,Total,OVR,OVERALL,64.845079957001,-147.722059036,1091.871
2017,NV,Nevada,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Hawaiian/Pacific Islander,"(39.49324039, -117.071840564)",FV,FV1,Q019,32,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI,39.49324039,-117.071840564,
2017,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,American Indian/Alaska Native,"(39.008830667, -75.577741168)",FV,FV1,Q019,10,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.008830667,-75.577741168,
2017,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,12.1,9.9,14.7,1265.0,55 - 64,,,,,"(43.655950113, -71.50036092)",FV,FV1,Q019,33,Age (years),55 - 64,AGEYR,AGEYR5564,43.655950113,-71.50036092,153.065
2017,KY,Kentucky,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,24.3,19.6,29.8,783.0,,,,"Less than $15,000",,"(37.645970271, -84.774971048)",FV,FV1,Q019,21,Income,"Less than $15,000",INC,INCLESS15,37.645970271,-84.774971048,190.269
2017,AR,Arkansas,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.6,15.8,21.7,2938.0,,,Female,,,"(34.748650124, -92.274490743)",FV,FV1,Q019,5,Gender,Female,GEN,FEMALE,34.748650124,-92.274490743,546.4680000000001
2017,CO,Colorado,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.1,11.7,16.8,1184.0,,,,"$50,000 - $74,999",,"(38.843840757, -106.133610921)",FV,FV1,Q019,8,Income,"$50,000 - $74,999",INC,INC5075,38.843840757,-106.133610921,166.944
2017,HI,Hawaii,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,25.4,22.7,28.2,1733.0,,High school graduate,,,,"(21.304850435, -157.857749403)",FV,FV1,Q019,15,Education,High school graduate,EDU,EDUHSGRAD,21.304850435,-157.857749403,440.182
2017,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,34.1,32.1,36.1,4118.0,,,Male,,,"(41.56266102, -72.649840952)",FV,FV1,Q018,9,Gender,Male,GEN,MALE,41.56266102,-72.649840952,1404.238
2017,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,21.6,18.4,25.1,847.0,,,,"$15,000 - $24,999",,"(42.469400913, -93.816490556)",FV,FV1,Q019,19,Income,"$15,000 - $24,999",INC,INC1525,42.469400913,-93.816490556,182.95200000000003
2017,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.2,13.2,17.4,2839.0,,,Female,,,"(41.708280193, -71.522470314)",FV,FV1,Q019,44,Gender,Female,GEN,FEMALE,41.708280193,-71.522470314,431.52799999999996
2017,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.3,12.5,16.2,2295.0,65 or older,,,,,"(39.360700171, -111.587130635)",FV,FV1,Q019,49,Age (years),65 or older,AGEYR,AGEYR65PLUS,39.360700171,-111.587130635,328.18500000000006
2017,WY,Wyoming,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,,,,,,,,Asian,"(43.235541343, -108.109830353)",FV,FV1,Q019,56,Race/Ethnicity,Asian,RACE,RACEASN,43.235541343,-108.109830353,
2017,US,National,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.1,35.8,36.5,311177.0,,,,,Non-Hispanic White,,FV,FV1,Q018,59,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,,,112334.897
2017,VA,Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,36.8,32.9,40.8,903.0,25 - 34,,,,,"(37.542680674, -78.457890463)",FV,FV1,Q018,51,Age (years),25 - 34,AGEYR,AGEYR2534,37.542680674,-78.457890463,332.304
2017,NM,New Mexico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,38.9,35.5,42.4,1636.0,,High school graduate,,,,"(34.520880952, -106.240580985)",FV,FV1,Q018,35,Education,High school graduate,EDU,EDUHSGRAD,34.520880952,-106.240580985,636.404
2017,FL,Florida,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,17.7,14.9,20.9,3970.0,55 - 64,,,,,"(28.932040377, -81.928960539)",FV,FV1,Q019,12,Age (years),55 - 64,AGEYR,AGEYR5564,28.932040377,-81.928960539,702.6899999999999
2017,CT,Connecticut,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.7,18.0,21.6,4016.0,,,Male,,,"(41.56266102, -72.649840952)",FV,FV1,Q019,9,Gender,Male,GEN,MALE,41.56266102,-72.649840952,791.1519999999999
2017,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,,,,,,,,Other,"(44.661319543001, -84.71439027)",FV,FV1,Q018,26,Race/Ethnicity,Other,RACE,RACEOTH,44.661319543001,-84.71439027,
2017,MA,Massachusetts,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,10.9,8.8,13.3,2383.0,,,,"$75,000 or greater",,"(42.27687047, -72.082690675)",FV,FV1,Q019,25,Income,"$75,000 or greater",INC,INC75PLUS,42.27687047,-72.082690675,259.747
2017,WA,Washington,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,14.0,8.6,22.0,156.0,,,,,American Indian/Alaska Native,"(47.522278629, -120.47001079)",FV,FV1,Q019,53,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,47.522278629,-120.47001079,21.840000000000003
2017,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,34.5,21.5,50.4,72.0,,,,,American Indian/Alaska Native,"(44.661319543001, -84.71439027)",FV,FV1,Q018,26,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,44.661319543001,-84.71439027,24.839999999999996
2017,AZ,Arizona,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.9,15.0,23.7,504.0,,,,,American Indian/Alaska Native,"(34.86597028, -111.763811277)",FV,FV1,Q019,4,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.86597028,-111.763811277,95.25599999999999
2017,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,23.7,21.1,26.6,1711.0,,,,"$75,000 or greater",,"(43.625381239, -72.517640791)",FV,FV1,Q018,50,Income,"$75,000 or greater",INC,INC75PLUS,43.625381239,-72.517640791,405.507
2017,UT,Utah,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.0,20.9,43.4,93.0,,,,,2 or more races,"(39.360700171, -111.587130635)",FV,FV1,Q018,49,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,39.360700171,-111.587130635,28.83
2017,OK,Oklahoma,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.9,10.6,17.9,806.0,,,,"$50,000 - $74,999",,"(35.472031356, -97.521070214)",FV,FV1,Q019,40,Income,"$50,000 - $74,999",INC,INC5075,35.472031356,-97.521070214,112.034
2017,NC,North Carolina,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.1,11.3,15.2,2429.0,,,Female,,,"(35.466220975, -79.159250463)",FV,FV1,Q019,37,Gender,Female,GEN,FEMALE,35.466220975,-79.159250463,318.199
2017,MO,Missouri,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.7,38.8,44.7,1998.0,,Some college or technical school,,,,"(38.635790776, -92.566300053)",FV,FV1,Q018,29,Education,Some college or technical school,EDU,EDUCOTEC,38.635790776,-92.566300053,833.166
2017,OR,Oregon,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,11.6,9.0,14.8,677.0,,,,"$50,000 - $74,999",,"(44.567449424, -120.155031326)",FV,FV1,Q019,41,Income,"$50,000 - $74,999",INC,INC5075,44.567449424,-120.155031326,78.532
2017,OR,Oregon,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.4,19.5,27.8,716.0,,,,Data not reported,,"(44.567449424, -120.155031326)",FV,FV1,Q019,41,Income,Data not reported,INC,INCNR,44.567449424,-120.155031326,167.54399999999998
2017,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.1,13.1,26.9,369.0,,,,"$25,000 - $34,999",,"(43.655950113, -71.50036092)",FV,FV1,Q019,33,Income,"$25,000 - $34,999",INC,INC2535,43.655950113,-71.50036092,70.479
2017,MT,Montana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,41.3,38.7,43.9,2555.0,,,Male,,,"(47.066528972, -109.424420645)",FV,FV1,Q018,30,Gender,Male,GEN,MALE,47.066528972,-109.424420645,1055.215
2017,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,27.6,25.3,30.0,2913.0,,,Female,,,"(44.393191174, -89.816370742)",FV,FV1,Q018,55,Gender,Female,GEN,FEMALE,44.393191174,-89.816370742,803.988
2017,CA,California,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,27.8,23.9,32.0,763.0,18 - 24,,,,,"(37.638640123, -120.999999538)",FV,FV1,Q019,6,Age (years),18 - 24,AGEYR,AGEYR1824,37.638640123,-120.999999538,212.11400000000003
2017,ID,Idaho,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,13.7,5.9,28.5,67.0,,,,,2 or more races,"(43.682630005, -114.363730042)",FV,FV1,Q019,16,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,43.682630005,-114.363730042,9.178999999999998
2017,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.5,31.3,40.0,734.0,35 - 44,,,,,"(40.793730152, -77.860700294)",FV,FV1,Q018,42,Age (years),35 - 44,AGEYR,AGEYR3544,40.793730152,-77.860700294,260.57
2017,NM,New Mexico,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,33.1,28.0,38.6,729.0,,,,Data not reported,,"(34.520880952, -106.240580985)",FV,FV1,Q018,35,Income,Data not reported,INC,INCNR,34.520880952,-106.240580985,241.299
2017,IA,Iowa,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.3,18.2,20.4,6972.0,,,,,,"(42.469400913, -93.816490556)",FV,FV1,Q019,19,Total,Total,OVR,OVERALL,42.469400913,-93.816490556,1345.596
2017,NE,Nebraska,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.8,16.9,22.9,1602.0,35 - 44,,,,,"(41.641040988001, -99.365720623)",FV,FV1,Q019,31,Age (years),35 - 44,AGEYR,AGEYR3544,41.641040988001,-99.365720623,317.196
2017,IL,Illinois,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.7,30.3,41.5,469.0,,,,"$25,000 - $34,999",,"(40.485010283, -88.997710178)",FV,FV1,Q018,17,Income,"$25,000 - $34,999",INC,INC2535,40.485010283,-88.997710178,167.43300000000002
2017,NH,New Hampshire,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,23.2,16.7,31.3,302.0,,,,"Less than $15,000",,"(43.655950113, -71.50036092)",FV,FV1,Q019,33,Income,"Less than $15,000",INC,INCLESS15,43.655950113,-71.50036092,70.064
2017,GU,Guam,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19.1,12.1,28.9,122.0,,,,,Hispanic,"(13.444304, 144.793731)",FV,FV1,Q019,66,Race/Ethnicity,Hispanic,RACE,RACEHIS,13.444304,144.793731,23.302
2017,ME,Maine,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,31.6,27.3,36.2,1030.0,,,,"$25,000 - $34,999",,"(45.254228894001, -68.985031336)",FV,FV1,Q018,23,Income,"$25,000 - $34,999",INC,INC2535,45.254228894001,-68.985031336,325.48
2017,MD,Maryland,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.0,29.7,40.7,760.0,,,,"$25,000 - $34,999",,"(39.290580964, -76.609260111)",FV,FV1,Q018,24,Income,"$25,000 - $34,999",INC,INC2535,39.290580964,-76.609260111,266.0
2017,RI,Rhode Island,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,35.3,29.7,41.2,452.0,25 - 34,,,,,"(41.708280193, -71.522470314)",FV,FV1,Q018,44,Age (years),25 - 34,AGEYR,AGEYR2534,41.708280193,-71.522470314,159.55599999999998
2017,DE,Delaware,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.8,11.0,22.1,328.0,,,,"$25,000 - $34,999",,"(39.008830667, -75.577741168)",FV,FV1,Q019,10,Income,"$25,000 - $34,999",INC,INC2535,39.008830667,-75.577741168,51.824
2017,PA,Pennsylvania,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.3,35.0,39.7,2832.0,,,Male,,,"(40.793730152, -77.860700294)",FV,FV1,Q018,42,Gender,Male,GEN,MALE,40.793730152,-77.860700294,1056.336
2017,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,40.1,37.5,42.7,1796.0,65 or older,,,,,"(38.665510202, -80.712640135)",FV,FV1,Q018,54,Age (years),65 or older,AGEYR,AGEYR65PLUS,38.665510202,-80.712640135,720.196
2017,OH,Ohio,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,44.5,42.1,46.9,3956.0,,High school graduate,,,,"(40.060210141, -82.404260056)",FV,FV1,Q018,39,Education,High school graduate,EDU,EDUHSGRAD,40.060210141,-82.404260056,1760.42
2017,VT,Vermont,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,27.3,24.8,30.0,2071.0,65 or older,,,,,"(43.625381239, -72.517640791)",FV,FV1,Q018,50,Age (years),65 or older,AGEYR,AGEYR65PLUS,43.625381239,-72.517640791,565.383
2017,MT,Montana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,12.1,9.3,15.6,739.0,,,,"$35,000 - $49,999",,"(47.066528972, -109.424420645)",FV,FV1,Q019,30,Income,"$35,000 - $49,999",INC,INC3550,47.066528972,-109.424420645,89.419
2017,MI,Michigan,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,22.1,20.2,24.0,2600.0,,High school graduate,,,,"(44.661319543001, -84.71439027)",FV,FV1,Q019,26,Education,High school graduate,EDU,EDUHSGRAD,44.661319543001,-84.71439027,574.6
2017,LA,Louisiana,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.9,13.5,18.7,1082.0,,,,"$75,000 or greater",,"(31.312660644, -92.445680071)",FV,FV1,Q019,22,Income,"$75,000 or greater",INC,INC75PLUS,31.312660644,-92.445680071,172.038
